year,month,day,country,category,color,position,photo,price,page,time,model,order
2008,8,4,29,2,6,6,2,38,1,8.86389087586681,B17,6
2008,7,17,29,2,7,2,1,38,2,3.7812764328935,B23,3
2008,7,21,29,3,9,5,1,48,1,5.62386962407794,C13,4
2008,4,9,29,3,12,1,1,43,1,14.0423844804644,C2,1
2008,5,25,29,1,1,1,1,62,2,6.63230768801408,A21,2
2008,8,3,29,1,3,2,2,38,1,14.0268142648742,A4,1
2008,6,16,29,2,13,3,1,57,2,3.37934317892833,B26,1
2008,4,1,29,4,9,2,2,43,3,12.726826375428,P41,9
2008,5,30,34,1,1,5,1,28,1,8.71804763101595,A13,2
2008,4,23,29,3,6,1,2,57,4,4.60210975415803,C56,2
2008,8,10,29,3,4,2,1,48,1,11.360093739706,C4,1
2008,7,25,29,3,6,5,1,20,3,7.70591580343566,C51,2
2008,4,29,29,4,7,6,1,33,1,5.41213270269323,P16,1
2008,7,4,29,4,2,6,2,38,1,11.7080640637943,P17,8
2008,8,12,29,2,12,1,1,67,2,8.69826615878646,B21,10
2008,4,15,29,2,2,5,1,62,1,9.19604459772113,B14,2
2008,4,1,29,3,7,4,1,33,1,6.89298409722325,C11,2
2008,8,4,29,3,5,1,2,33,4,11.2615416874941,C57,3
2008,6,11,9,3,12,1,1,43,1,8.19195197934849,C2,3
2008,7,2,29,2,7,2,1,38,2,8.02702496224038,B23,3
2008,5,2,29,1,3,2,2,38,1,18.5137180479678,A4,17
2008,4,9,29,4,7,2,1,43,5,8.17557048406226,P77,4
2008,4,11,29,4,14,1,1,43,3,12.6919921912732,P39,1
2008,5,25,29,4,2,2,1,43,1,14.9902400857911,P6,23
2008,5,6,29,3,3,2,1,43,2,6.74384939421084,C23,5
2008,4,26,29,4,4,5,2,38,1,5.23552770840796,P15,1
2008,5,16,29,2,6,3,1,38,1,13.6161066226085,B7,12
2008,7,10,29,4,4,2,1,38,1,7.87881862637772,P4,5
2008,7,28,29,3,9,5,1,48,1,4.07825892559707,C13,1
2008,6,6,9,2,12,1,1,52,1,9.19855276571026,B3,8
2008,6,30,29,2,12,6,1,52,1,8.50797855061174,B16,2
2008,4,2,29,1,14,5,2,33,1,5.03963760985411,A15,2
2008,4,21,29,2,4,1,1,57,1,8.76728953396733,B1,1
2008,7,1,29,1,3,4,1,62,1,4.85181951577943,A11,1
2008,5,10,29,3,11,2,1,48,1,2.50206806872986,C5,8
2008,5,21,29,3,6,5,1,33,1,8.87823594780905,C15,1
2008,4,20,29,4,2,2,2,43,5,18.0877983325962,P76,19
2008,8,3,29,1,3,3,1,43,1,8.02561976679155,A7,6
2008,8,12,29,4,2,3,2,43,2,8.65559028630794,P25,6
2008,4,23,9,2,2,3,1,57,2,18.7300943365346,B27,10
2008,6,10,29,1,6,5,2,62,2,8.29352369877996,A31,2
2008,7,26,29,1,2,3,1,38,2,11.3208120253603,A26,6
2008,7,24,29,4,4,4,2,65,1,25.2403244332184,P10,15
2008,4,4,9,1,2,1,1,62,3,22.9901104417848,A37,7
2008,6,4,29,3,14,3,1,28,2,7.9272828456379,C26,6
2008,8,2,29,4,6,4,2,48,5,8.64918453286101,P82,1
2008,5,23,29,3,11,2,1,48,1,8.00640735861877,C5,1
2008,5,21,9,3,12,1,1,43,1,2.32163594200363,C2,1
2008,8,9,29,2,14,2,2,52,1,17.536847028458,B5,21
2008,7,23,29,3,7,4,1,33,1,2.13103025340417,C11,1
2008,8,6,29,3,9,4,2,28,1,13.0490821549152,C10,8
2008,5,30,32,1,2,3,1,62,3,9.40675634285187,A43,6
2008,8,10,29,4,6,4,2,48,5,9.97002226025266,P82,3
2008,6,23,29,1,1,5,1,28,1,6.68985858953589,A13,6
2008,6,23,29,4,4,4,1,33,1,13.4401770737399,P12,10
2008,6,1,29,2,2,4,1,38,1,13.4730701514703,B12,1
2008,7,8,29,2,9,5,1,57,2,12.1679626721031,B31,5
2008,7,11,29,3,14,6,1,48,1,10.961619486342,C17,2
2008,6,2,29,3,2,5,1,33,2,8.91328373898237,C32,6
2008,4,26,29,1,3,4,1,62,1,4.79036345456827,A11,2
2008,4,23,29,3,9,5,1,23,1,11.5724444729801,C14,9
2008,7,21,29,1,2,4,1,38,1,9.4286259914337,A12,4
2008,5,27,29,2,2,2,1,67,2,11.0287456589668,B22,6
2008,5,31,29,4,14,2,2,48,5,8.19033463396025,P78,3
2008,7,10,29,1,2,4,1,60,2,2.91186900036031,A29,1
2008,4,16,29,4,3,2,1,23,1,16.0267731062036,P5,3
2008,6,26,29,3,14,2,2,48,4,13.8654457305863,C58,9
2008,7,3,29,2,9,5,1,57,2,12.6786595950657,B31,1
2008,6,20,29,1,1,5,1,28,1,6.11751324283524,A13,3
2008,7,17,29,3,6,1,2,57,4,16.8813487481225,C56,16
2008,4,16,29,1,6,5,2,62,2,14.2490699661936,A31,6
2008,7,1,29,2,9,4,1,38,2,4.81012463357204,B28,2
2008,5,15,9,1,3,2,1,43,1,7.72320180684825,A5,6
2008,4,2,29,1,1,4,2,43,2,32.3402608822032,A28,6
2008,6,8,29,4,9,5,1,28,3,17.9350939393223,P51,3
2008,6,28,29,2,7,2,1,38,2,7.91416746455357,B23,7
2008,4,7,29,3,6,1,2,23,1,2.76475999242176,C3,1
2008,5,21,46,3,2,4,2,28,2,2.50264064999774,C30,1
2008,4,17,29,3,6,4,1,28,3,5.15708181653068,C48,3
2008,6,12,29,2,2,5,1,62,1,4.24906949338771,B14,3
2008,4,16,29,1,3,1,1,72,1,12.3718169908112,A3,2
2008,7,28,29,2,12,1,1,67,2,6.12627867662277,B21,4
2008,6,4,29,1,14,5,2,33,1,3.23275615397045,A15,1
2008,6,6,29,2,7,2,1,38,2,7.74647250932133,B23,5
2008,4,10,29,1,3,1,1,43,1,5.86320225198293,A2,1
2008,4,16,46,3,6,1,2,23,1,7.50128613570141,C3,1
2008,7,30,29,1,8,1,1,28,1,5.93665391693326,A1,1
2008,7,13,29,1,2,6,1,62,1,8.54898878591537,A17,4
2008,4,9,29,2,2,4,1,43,1,4.90677146100499,B11,2
2008,7,3,29,1,14,5,2,33,1,6.94223066295868,A15,1
2008,6,20,9,1,2,5,1,38,2,34.5727791761252,A32,18
2008,4,5,29,3,6,3,1,48,1,17.5565190745655,C9,17
2008,5,1,29,1,2,3,1,38,2,6.74362306522544,A26,2
2008,4,11,29,1,2,6,1,62,1,4.9420346422767,A17,1
2008,6,6,29,3,6,5,1,33,1,10.390759342728,C15,6
2008,6,22,29,3,13,3,1,48,1,6.48984618981728,C7,1
2008,8,7,29,4,4,1,1,33,2,8.32099849462035,P21,4
2008,6,16,29,2,8,1,1,43,2,4.27513087767724,B20,1
2008,4,15,29,2,11,2,1,57,2,19.6263925399834,B24,4
2008,8,3,29,1,6,5,2,62,2,4.52488703540717,A31,1
2008,7,31,29,2,10,2,1,52,1,9.01717904144328,B4,6
2008,6,19,29,4,2,2,2,38,4,9.42720216961187,P59,3
2008,4,30,9,1,1,1,1,62,2,13.4362626993188,A21,26
2008,6,12,29,2,4,1,1,57,1,11.1394609271922,B1,3
2008,6,30,9,1,3,5,1,60,1,4.82806911507085,A14,4
2008,7,4,29,2,2,2,1,67,2,6.30015711376853,B22,1
2008,5,19,29,3,2,3,2,48,1,7.40907884140935,C8,10
2008,7,10,29,1,2,4,1,38,1,32.1296310430162,A12,20
2008,4,13,29,1,3,3,1,43,1,16.4058348264505,A7,10
2008,5,4,29,4,6,4,2,48,5,36.5194685519437,P82,19
2008,4,4,29,4,14,1,2,33,4,6.88837678931245,P55,1
2008,7,2,29,2,12,6,1,52,1,6.52339873661378,B16,2
2008,7,21,29,4,3,1,1,38,1,15.9660044013516,P1,1
2008,6,6,29,4,9,6,2,48,2,12.9950946079207,P34,10
2008,6,8,29,3,9,6,1,50,2,7.00718762070624,C35,2
2008,4,29,29,1,2,3,1,38,2,9.7147577571585,A26,2
2008,7,11,29,4,3,1,1,38,1,15.599870620178,P1,8
2008,4,21,29,4,4,5,2,38,1,6.74748353573317,P15,1
2008,6,3,29,2,9,4,1,57,2,7.01532446487542,B30,4
2008,6,18,11,3,14,6,1,48,1,12.837793003319,C17,12
2008,5,27,29,2,2,4,1,62,2,13.07863923103,B29,8
2008,5,18,29,1,3,2,2,38,1,12.0056257783886,A4,3
2008,7,14,29,4,1,3,2,28,4,12.0176759357214,P61,10
2008,7,8,29,2,7,2,1,38,2,10.1193884410117,B23,2
2008,7,15,29,2,4,1,1,57,1,6.53525691840563,B1,6
2008,4,16,29,4,4,5,2,38,1,12.8176928126859,P15,6
2008,4,21,29,1,2,4,1,60,2,30.7333937365957,A29,26
2008,4,12,29,4,14,2,2,48,5,18.8727233870949,P78,4
2008,5,3,9,1,3,1,1,43,1,5.8869832276243,A2,9
2008,4,10,9,1,3,3,1,43,1,5.59202237897537,A7,1
2008,6,15,29,4,7,1,1,33,5,16.9219752829123,P75,16
2008,4,19,29,2,6,5,2,33,2,7.92023331489843,B33,6
2008,7,23,29,4,11,1,2,33,5,9.80668520784778,P73,12
2008,4,4,29,2,3,1,2,57,1,16.1857958034607,B2,12
2008,6,28,29,1,3,5,1,60,1,2.49298236552002,A14,2
2008,4,21,46,1,3,4,1,62,1,18.6776736128383,A11,10
2008,5,3,9,3,6,1,2,57,4,29.9605347010145,C56,25
2008,7,21,9,2,13,3,1,57,2,11.5816875084702,B26,14
2008,6,1,29,3,6,5,1,33,1,9.49827058263912,C15,3
2008,7,3,29,4,9,5,1,43,2,5.76841817728653,P33,2
2008,4,18,29,3,14,3,1,28,2,18.1051111411978,C26,13
2008,5,28,29,3,12,1,1,48,2,6.56191220180564,C19,3
2008,6,2,29,2,3,1,2,57,1,4.55119323910633,B2,2
2008,5,19,29,4,6,4,2,48,5,9.12867319276828,P82,7
2008,7,16,29,1,4,6,1,38,1,12.7302287519202,A18,18
2008,7,7,27,2,6,3,1,38,2,8.63418939027828,B25,1
2008,4,28,29,4,6,6,2,38,4,21.2114842512639,P70,1
2008,5,1,29,2,13,1,1,38,2,9.1378073506407,B19,7
2008,5,19,9,1,1,1,1,62,2,19.3309526878031,A21,30
2008,4,2,9,1,3,4,1,62,1,9.07933841356557,A11,1
2008,7,12,29,4,6,2,2,28,2,23.0988616162515,P23,16
2008,6,7,29,1,2,6,1,62,1,3.34672768816209,A17,1
2008,7,15,29,4,2,1,1,48,1,5.17692156563093,P3,3
2008,4,2,9,2,9,5,1,38,1,8.22744682463747,B15,2
2008,7,6,29,1,2,1,2,38,2,13.8902310437508,A20,12
2008,4,13,29,2,2,3,1,57,2,7.60030057533288,B27,8
2008,7,29,29,1,2,4,1,38,1,19.6000936862807,A12,25
2008,6,17,29,4,6,2,2,28,2,11.7452448230399,P23,18
2008,5,1,29,1,14,5,2,33,1,5.80773203576874,A15,1
2008,4,30,29,4,2,6,2,38,1,11.3180471538637,P17,9
2008,6,11,38,1,3,4,1,62,1,6.86166802650712,A11,6
2008,7,15,29,3,5,2,2,52,4,24.7924188033379,C59,17
2008,6,11,16,3,9,5,1,23,1,9.94033465781875,C14,1
2008,6,13,9,1,8,1,1,28,1,6.87351912173138,A1,4
2008,4,8,29,1,3,1,1,43,1,7.36247419872352,A2,4
2008,8,5,29,1,1,5,1,38,2,9.56365240381885,A33,8
2008,7,19,29,2,6,3,1,38,2,11.4908414725032,B25,11
2008,4,10,29,2,7,2,1,38,2,15.1283756726074,B23,18
2008,7,23,29,4,9,2,2,43,3,16.7981582754759,P41,2
2008,4,20,29,4,4,4,1,33,1,9.92047645473178,P12,2
2008,7,5,29,3,14,6,1,38,3,10.6432018464075,C53,5
2008,4,12,29,4,11,1,2,33,5,18.5309400645592,P73,8
2008,7,22,29,4,3,1,1,38,1,14.1912562632421,P1,19
2008,4,30,29,2,4,1,1,57,1,6.45857573253829,B1,2
2008,8,2,29,4,9,5,1,43,2,12.1350372567347,P33,1
2008,4,24,29,2,12,1,1,52,1,8.10220468306067,B3,1
2008,4,2,29,1,6,5,2,62,2,4.82835427702238,A31,1
2008,5,25,29,1,4,2,1,43,3,13.8204197565767,A41,7
2008,7,10,46,1,3,5,1,60,1,10.9066591220399,A14,8
2008,6,20,9,2,2,2,1,52,1,13.3018839524292,B6,13
2008,4,22,29,1,1,6,1,33,2,16.3818379147407,A36,15
2008,5,1,29,2,12,1,1,52,1,5.69167134129696,B3,4
2008,7,26,29,2,10,2,1,52,1,7.10781680017003,B4,9
2008,4,14,29,4,2,6,2,38,1,65.7470002785617,P17,55
2008,5,24,29,1,2,6,1,38,2,8.02005943563468,A34,4
2008,7,24,29,2,6,6,2,38,1,7.93878437738116,B17,7
2008,4,18,29,2,2,4,1,67,1,7.59104845480151,B10,1
2008,4,24,29,1,3,2,1,43,1,16.6405032900852,A5,1
2008,5,18,29,3,2,3,2,48,1,18.9855767469195,C8,10
2008,4,1,24,2,10,2,1,52,1,7.18762109541076,B4,2
2008,5,23,29,1,4,1,1,38,3,8.64729944237738,A39,8
2008,6,9,29,2,13,3,1,57,2,11.0807637198744,B26,3
2008,7,16,29,2,12,5,2,62,1,5.71583395098102,B13,2
2008,7,4,29,4,3,2,1,23,1,5.86437100589803,P5,1
2008,4,15,29,2,13,1,1,38,2,19.3641085511916,B19,7
2008,6,23,9,4,7,3,2,38,3,9.35230771695138,P43,1
2008,7,3,29,3,4,2,1,48,1,7.98091638023871,C4,4
2008,5,9,29,3,9,5,2,20,3,22.6520614591274,C50,25
2008,4,2,9,4,2,6,2,33,4,17.7571075472966,P71,17
2008,5,23,29,1,14,5,2,33,1,8.57237877407059,A15,7
2008,4,1,29,2,9,4,1,38,2,5.93080218017425,B28,1
2008,7,28,29,2,4,1,1,57,1,9.13560157539277,B1,8
2008,7,16,29,1,3,1,1,43,1,9.78127516257701,A2,9
2008,4,29,29,2,12,5,2,62,1,9.2338194219597,B13,2
2008,6,13,29,4,2,6,2,38,1,15.3510588917892,P17,10
2008,6,26,9,3,6,1,2,23,1,10.4147152608319,C3,2
2008,6,13,29,2,7,2,1,38,2,12.2158113044848,B23,2
2008,4,18,29,1,1,6,1,33,2,16.7938099498944,A36,7
2008,7,15,29,2,6,6,2,38,1,5.2916193546643,B17,3
2008,5,23,29,3,11,2,2,43,2,10.1377202483601,C22,17
2008,6,7,29,3,6,5,1,20,3,11.9719087690963,C51,3
2008,4,10,46,2,6,3,1,38,1,4.99318538830709,B7,1
2008,7,14,29,1,1,6,1,33,1,7.85865782233117,A16,6
2008,6,3,29,2,12,5,2,62,1,3.50153873450358,B13,3
2008,8,12,29,3,13,1,1,48,4,12.8853200911518,C55,8
2008,4,18,29,4,3,1,1,38,1,8.59954194554526,P1,1
2008,7,23,29,1,1,6,1,33,2,9.88166900169295,A36,8
2008,6,17,29,3,5,1,2,33,4,7.89553681473689,C57,2
2008,4,29,12,1,3,2,1,43,1,10.5052918627709,A5,1
2008,5,15,29,3,12,1,1,48,2,11.4959088603172,C19,3
2008,8,1,29,3,6,3,1,48,1,18.9745118613095,C9,28
2008,5,10,29,4,7,2,1,43,5,16.0933864249135,P77,5
2008,5,18,9,3,13,1,1,48,4,20.568014224469,C55,17
2008,4,10,30,4,2,3,1,28,1,7.90310731042486,P8,1
2008,4,24,29,4,7,6,1,33,1,10.7014235164946,P16,7
2008,5,30,29,2,6,5,1,38,2,15.1820717846733,B32,7
2008,8,5,29,1,3,2,1,43,1,10.0687264228697,A5,4
2008,4,8,29,1,1,5,1,28,1,3.61333864099599,A13,1
2008,6,22,29,4,4,2,1,38,1,4.72644611876187,P4,1
2008,4,16,29,4,2,6,1,28,1,7.47510457202445,P18,3
2008,6,2,29,2,12,6,1,52,1,9.19546224786419,B16,1
2008,6,4,24,3,6,5,1,33,1,4.54422619937581,C15,4
2008,6,25,29,1,1,6,1,33,1,4.21442558937048,A16,1
2008,7,21,29,4,2,1,1,48,1,9.4680568457772,P3,1
2008,6,11,46,3,6,2,1,33,1,7.83517703444707,C6,6
2008,4,1,29,2,10,2,1,52,1,12.5652149973194,B4,6
2008,4,7,29,2,11,2,1,57,2,7.98765411743407,B24,13
2008,4,2,29,4,2,6,2,38,1,13.98455761992,P17,35
2008,7,8,29,2,12,5,2,62,1,3.50596630991326,B13,3
2008,7,28,29,2,1,3,1,48,1,10.547006447747,B9,5
2008,7,14,29,2,2,5,1,62,1,6.41537033228598,B14,1
2008,5,17,29,1,3,2,2,38,1,8.45210768310482,A4,1
2008,4,24,29,2,2,4,1,67,1,10.4608890004721,B10,5
2008,6,24,24,3,13,2,1,28,3,7.52265107418844,C41,1
2008,6,19,29,2,6,3,1,38,1,10.8090911741878,B7,1
2008,4,3,29,2,6,5,1,38,2,11.2502801683063,B32,7
2008,7,13,29,4,2,3,1,28,1,6.19088793866537,P8,1
2008,4,29,29,4,9,5,1,28,3,32.7911300279682,P51,38
2008,8,12,29,2,11,2,1,57,2,15.2235666048036,B24,3
2008,6,24,29,4,3,5,2,43,2,6.28165736993877,P32,5
2008,6,27,29,4,3,2,1,23,1,11.6771174602994,P5,2
2008,4,1,29,3,13,6,1,28,1,6.47904864088833,C16,1
2008,7,28,29,2,2,3,1,57,2,9.95977426773414,B27,2
2008,8,5,29,1,3,1,1,72,1,10.074709674699,A3,2
2008,4,20,29,1,2,6,1,62,1,4.97397068521699,A17,3
2008,5,19,29,3,6,2,1,33,1,14.7375242581515,C6,1
2008,8,12,29,2,12,1,1,67,2,10.1044539327836,B21,11
2008,4,3,29,4,4,4,1,33,1,3.83936148697048,P12,1
2008,6,23,29,2,2,4,1,62,2,13.58263020144,B29,6
2008,7,15,29,1,3,4,1,38,1,8.70255951736119,A10,3
2008,5,7,29,3,5,2,2,52,4,16.891602929341,C59,12
2008,7,15,29,4,7,3,1,28,5,18.0403182791324,P80,11
2008,8,6,29,2,6,6,2,38,1,11.7900650153472,B17,18
2008,7,28,29,4,14,3,2,28,4,8.93232466879336,P63,2
2008,7,22,29,2,2,2,1,67,2,13.6176332548764,B22,11
2008,4,17,29,4,7,6,1,33,1,5.2610841736908,P16,2
2008,6,18,29,4,6,4,2,48,5,9.89442051424217,P82,3
2008,6,8,29,2,7,2,1,38,2,16.3516801816434,B23,15
2008,6,1,29,4,3,1,1,38,1,7.34412898126629,P1,1
2008,7,14,29,1,3,5,1,60,1,10.8380036407486,A14,5
2008,4,17,29,4,7,3,2,38,3,29.0738814527926,P43,28
2008,5,23,29,3,9,5,1,48,1,15.5359099609087,C13,9
2008,8,9,29,4,9,4,2,33,3,4.39865111698823,P48,2
2008,6,29,27,1,3,2,1,43,1,8.05704745265113,A6,9
2008,6,10,9,2,2,4,1,43,1,7.68430130285475,B11,1
2008,5,5,41,2,10,2,1,52,1,8.50693142987898,B4,3
2008,6,5,29,3,9,5,1,23,1,5.21455457317126,C14,1
2008,4,20,29,1,6,2,1,28,3,8.33308076568523,A42,2
2008,4,2,29,2,9,4,1,38,2,7.46064076764216,B28,4
2008,6,29,29,3,14,6,1,48,1,10.1566643089905,C17,2
2008,4,29,29,1,14,6,2,33,2,15.6297387703095,A35,8
2008,7,12,29,4,4,4,2,38,1,5.18940709521769,P11,8
2008,7,24,29,2,9,4,1,38,2,10.4158939912861,B28,3
2008,6,3,29,1,14,6,2,33,2,9.06195440990997,A35,3
2008,5,22,29,1,3,2,2,38,1,5.13855597806856,A4,3
2008,5,12,29,1,1,1,1,62,2,7.47657481251718,A21,4
2008,4,30,29,4,4,1,1,43,4,11.4794315199674,P57,5
2008,5,25,29,1,3,2,1,43,1,12.2418503314002,A5,4
2008,7,18,29,3,14,6,1,48,1,8.40726603995304,C17,1
2008,5,22,29,1,2,4,1,60,2,6.62423814698972,A29,2
2008,4,2,29,4,6,4,2,48,5,29.10462866991,P82,26
2008,5,4,29,4,3,1,1,38,1,7.51946644219124,P1,1
2008,4,25,29,1,6,5,2,62,2,11.8550702880491,A31,1
2008,6,30,29,1,3,4,1,38,1,9.45597319407655,A10,3
2008,7,12,29,1,3,2,2,38,1,20.2848443487123,A4,25
2008,4,1,29,4,4,4,2,65,1,17.2469563943584,P10,4
2008,4,28,29,1,3,4,1,38,1,8.82793540483593,A10,2
2008,4,14,24,4,3,1,1,28,1,5.15484096678843,P2,2
2008,7,14,9,2,2,3,1,57,2,7.67379499318263,B27,10
2008,5,29,29,4,14,2,1,28,4,14.5807677515869,P60,4
2008,4,2,46,1,3,4,1,38,1,15.7923601297192,A10,13
2008,6,6,9,3,9,5,2,20,3,66.2842458242788,C50,50
2008,6,24,29,3,6,5,1,33,1,11.3562069053753,C15,1
2008,7,8,29,2,13,3,1,57,2,15.7637292657503,B26,7
2008,7,29,29,4,14,4,1,28,3,16.7790438285497,P46,4
2008,7,3,29,1,8,1,1,28,1,12.3499807036478,A1,1
2008,8,10,29,2,12,5,2,62,1,6.76137175205415,B13,1
2008,7,22,29,2,2,3,1,57,2,10.8878964677065,B27,36
2008,5,28,29,2,7,2,1,38,2,9.22253234501933,B23,12
2008,4,11,29,3,2,4,2,48,2,6.06265295044981,C28,1
2008,8,1,29,4,3,1,1,38,1,7.9860667847675,P1,1
2008,4,11,29,2,10,2,1,52,1,5.42778704692729,B4,1
2008,4,12,29,2,13,1,1,38,2,8.54708775909534,B19,4
2008,4,9,29,2,3,1,2,57,1,13.9412113325224,B2,13
2008,5,8,29,2,12,1,1,52,1,9.32147016491561,B3,4
2008,5,28,29,4,11,3,2,28,3,13.7646160823472,P44,7
2008,5,29,29,1,1,1,1,62,2,11.0485230299945,A21,4
2008,5,28,29,2,6,3,1,38,2,18.4564540882009,B25,18
2008,4,10,46,3,4,1,2,28,1,4.19458523716004,C1,1
2008,4,13,29,4,3,1,1,38,1,10.1225845584504,P1,13
2008,4,6,29,1,1,6,1,33,1,5.6328645586773,A16,6
2008,8,8,12,1,2,4,1,60,2,31.2365976036448,A29,31
2008,6,23,29,4,4,3,2,23,1,8.45277246388944,P9,7
2008,6,5,29,4,3,2,1,23,1,5.68832837763234,P5,12
2008,5,29,29,3,14,2,2,48,4,4.64968483566568,C58,3
2008,7,6,29,2,2,4,1,67,1,2.42629898377416,B10,2
2008,4,2,9,3,9,4,2,28,1,5.00535044837268,C10,4
2008,8,8,29,3,9,5,2,20,3,20.9584841144462,C50,44
2008,6,19,29,3,14,6,1,48,1,12.0694987578944,C17,2
2008,6,17,29,2,12,5,2,62,1,7.43870763990629,B13,2
2008,5,16,24,2,6,3,1,38,2,9.74226910504157,B25,8
2008,7,24,29,1,2,1,2,38,2,6.23661249803576,A20,3
2008,4,2,29,3,4,1,2,28,1,9.13082865935148,C1,1
2008,4,12,29,3,6,3,1,48,1,7.57761461847943,C9,4
2008,5,7,29,3,5,1,2,33,4,47.2612454520382,C57,40
2008,5,24,29,3,11,2,1,48,1,18.1746554842295,C5,12
2008,4,10,29,2,9,4,1,38,2,11.3280048174363,B28,4
2008,6,14,24,2,1,3,1,48,1,6.6286612906805,B9,2
2008,7,20,29,4,6,4,2,48,5,12.8382207469175,P82,42
2008,5,9,29,3,3,2,1,43,2,18.4823348984445,C23,29
2008,6,11,29,2,10,2,1,52,1,6.47696261061473,B4,1
2008,6,26,16,2,6,6,2,38,1,10.3669068963656,B17,30
2008,6,12,44,3,9,4,2,28,1,8.41179902694351,C10,2
2008,5,30,29,4,2,2,1,43,1,12.807972654002,P6,21
2008,4,2,29,2,11,2,1,57,2,5.95388653119913,B24,2
2008,6,3,29,2,2,6,1,48,2,14.6005984700821,B34,10
2008,6,30,46,2,2,4,1,43,1,5.60983230280043,B11,4
2008,8,2,29,2,2,5,1,62,1,8.25514999352165,B14,5
2008,8,3,29,2,2,4,1,67,1,12.0407601849583,B10,15
2008,4,28,21,1,6,1,1,62,3,10.6662914604125,A38,2
2008,6,19,29,2,10,2,1,52,1,12.86097645307,B4,15
2008,4,16,29,2,9,5,1,38,1,19.9381914190869,B15,10
2008,8,1,29,2,6,5,2,33,2,9.91529431654181,B33,8
2008,8,11,29,1,2,5,1,38,2,7.79216274027366,A32,3
2008,5,25,29,2,13,3,1,57,2,8.22022443330747,B26,3
2008,5,22,29,4,7,3,1,28,5,30.4824517001819,P80,23
2008,4,25,29,1,3,4,1,62,1,4.50056295956279,A11,3
2008,7,19,29,1,6,2,1,28,3,19.7968213069431,A42,9
2008,7,12,29,2,12,5,2,62,1,6.30431339610873,B13,4
2008,4,9,29,3,13,4,2,18,3,9.43781587970457,C47,9
2008,7,31,29,4,14,2,2,48,5,18.5123718953069,P78,5
2008,5,30,29,1,3,2,2,38,1,9.02111371659487,A4,1
2008,5,9,29,1,1,1,1,62,2,19.0512393155269,A21,1
2008,7,13,29,4,3,1,1,28,1,7.93181123014784,P2,2
2008,5,23,29,2,9,5,1,57,2,16.8295410852062,B31,11
2008,5,16,9,1,2,4,1,38,1,14.5810589263925,A12,8
2008,4,7,29,2,12,5,2,62,1,3.55161183713952,B13,1
2008,8,7,46,3,13,3,1,48,1,16.62899616107,C7,6
2008,7,23,29,4,12,3,2,33,4,5.48434065088854,P62,3
2008,4,15,29,1,3,4,1,38,1,2.52383947489698,A10,1
2008,4,17,29,4,3,1,1,28,1,9.295567858404,P2,3
2008,4,20,29,2,2,4,1,67,1,10.3957278368465,B10,3
2008,4,21,29,3,13,3,1,48,1,12.2621218975425,C7,10
2008,7,1,29,1,3,5,1,60,1,17.2850728740608,A14,5
2008,4,18,29,3,4,1,2,28,1,8.77486755955277,C1,4
2008,5,28,24,3,4,2,1,48,1,12.5844160111783,C4,1
2008,4,2,29,2,13,3,1,57,2,18.6584607512698,B26,9
2008,4,15,29,1,6,5,2,62,2,7.53007608683251,A31,2
2008,4,30,9,1,3,4,1,38,1,9.87138520056425,A10,12
2008,5,26,29,3,6,1,2,23,1,3.5899555819533,C3,6
2008,5,23,29,1,2,1,1,62,3,16.0799426033721,A37,7
2008,6,16,29,4,2,1,1,33,4,11.6818283661131,P56,8
2008,5,18,29,4,4,2,1,38,1,10.55491102899,P4,2
2008,8,8,29,3,6,4,1,28,3,14.1197772879476,C48,7
2008,8,5,29,1,1,6,1,33,1,8.00450166510663,A16,1
2008,5,15,29,2,9,5,1,57,2,6.03085961225374,B31,1
2008,4,30,29,2,1,3,1,48,1,28.7306869771335,B9,22
2008,4,15,22,1,3,1,1,43,1,9.25141113326329,A2,2
2008,5,15,9,2,11,2,1,57,2,4.35521362172329,B24,2
2008,6,18,46,3,7,4,1,33,1,9.62512242785017,C11,1
2008,5,23,29,2,10,2,1,52,1,10.3474767659116,B4,4
2008,4,14,29,2,7,2,1,38,2,8.23487365487545,B23,2
2008,5,4,29,1,2,4,1,38,1,8.62540831591447,A12,15
2008,7,8,29,3,14,6,1,43,2,7.17528770234504,C36,4
2008,4,28,24,2,2,4,1,43,1,5.28083900316817,B11,3
2008,6,4,29,3,6,5,1,33,1,7.15568098959607,C15,1
2008,4,14,29,3,14,2,2,28,3,16.6626436708354,C40,7
2008,7,8,29,3,6,5,1,20,3,9.53704070891987,C51,7
2008,4,1,29,1,2,6,1,62,1,8.86693109869687,A17,6
2008,6,8,29,1,2,4,1,60,2,12.2387598425143,A29,9
2008,4,2,29,4,3,1,1,28,1,14.5295585031673,P2,4
2008,8,7,29,1,6,1,1,62,3,23.8915391722748,A38,7
2008,6,23,29,3,14,6,1,48,1,11.5650096133048,C17,5
2008,4,27,29,1,3,3,1,43,1,11.8797049557547,A7,2
2008,6,22,29,4,6,6,2,38,4,10.7590997664709,P70,4
2008,7,13,29,2,9,5,1,57,2,8.21119985402677,B31,1
2008,4,17,16,1,6,5,2,62,2,7.53795143253409,A31,2
2008,5,26,29,3,7,2,1,28,3,14.3452693828499,C42,3
2008,4,20,29,1,1,3,1,38,2,12.2897951870413,A25,4
2008,4,23,29,2,12,6,1,52,1,9.62301914126458,B16,12
2008,5,23,9,1,3,2,1,43,1,8.73465829637155,A5,2
